solver_name,repeat,file,Result,time,wall_time,external_timeout,returncode,command,stdout_head,stderr_head
march,0,data/test/3sat/400/3sat_52.cnf,UNSATISFIABLE,54.99083908693865,54.99083908693865,False,20,solvers/march/march_nh data/test/3sat/400/3sat_52.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_60.cnf,SATISFIABLE,21.660005514975637,21.660005514975637,False,10,solvers/march/march_nh data/test/3sat/400/3sat_60.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_50.cnf,UNKNOWN,60.0,65.00240139989182,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_50.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_6.cnf,UNSATISFIABLE,26.521487551741302,26.521487551741302,False,20,solvers/march/march_nh data/test/3sat/400/3sat_6.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_61.cnf,UNSATISFIABLE,22.772936714813113,22.772936714813113,False,20,solvers/march/march_nh data/test/3sat/400/3sat_61.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_70.cnf,SATISFIABLE,0.1757704121991992,0.1757704121991992,False,10,solvers/march/march_nh data/test/3sat/400/3sat_70.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_7.cnf,UNSATISFIABLE,17.427957617677748,17.427957617677748,False,20,solvers/march/march_nh data/test/3sat/400/3sat_7.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_66.cnf,UNSATISFIABLE,26.99072800204158,26.99072800204158,False,20,solvers/march/march_nh data/test/3sat/400/3sat_66.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_62.cnf,UNSATISFIABLE,34.730415457859635,34.730415457859635,False,20,solvers/march/march_nh data/test/3sat/400/3sat_62.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_64.cnf,UNSATISFIABLE,35.92007986083627,35.92007986083627,False,20,solvers/march/march_nh data/test/3sat/400/3sat_64.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_68.cnf,UNSATISFIABLE,34.62810671469197,34.62810671469197,False,20,solvers/march/march_nh data/test/3sat/400/3sat_68.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_69.cnf,UNSATISFIABLE,47.54599995072931,47.54599995072931,False,20,solvers/march/march_nh data/test/3sat/400/3sat_69.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_71.cnf,UNSATISFIABLE,36.8101113718003,36.8101113718003,False,20,solvers/march/march_nh data/test/3sat/400/3sat_71.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_75.cnf,UNSATISFIABLE,25.651976419147104,25.651976419147104,False,20,solvers/march/march_nh data/test/3sat/400/3sat_75.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_74.cnf,SATISFIABLE,31.12307081790641,31.12307081790641,False,10,solvers/march/march_nh data/test/3sat/400/3sat_74.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_67.cnf,UNSATISFIABLE,64.1675020060502,64.1675020060502,False,20,solvers/march/march_nh data/test/3sat/400/3sat_67.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_76.cnf,SATISFIABLE,27.3614089069888,27.3614089069888,False,10,solvers/march/march_nh data/test/3sat/400/3sat_76.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_73.cnf,UNSATISFIABLE,49.04771070368588,49.04771070368588,False,20,solvers/march/march_nh data/test/3sat/400/3sat_73.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_78.cnf,UNSATISFIABLE,34.78931536292657,34.78931536292657,False,20,solvers/march/march_nh data/test/3sat/400/3sat_78.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_72.cnf,UNSATISFIABLE,62.13824393413961,62.13824393413961,False,20,solvers/march/march_nh data/test/3sat/400/3sat_72.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_79.cnf,UNSATISFIABLE,26.08189987204969,26.08189987204969,False,20,solvers/march/march_nh data/test/3sat/400/3sat_79.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_81.cnf,UNSATISFIABLE,21.678526241797954,21.678526241797954,False,20,solvers/march/march_nh data/test/3sat/400/3sat_81.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_84.cnf,SATISFIABLE,0.9301122580654919,0.9301122580654919,False,10,solvers/march/march_nh data/test/3sat/400/3sat_84.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_77.cnf,UNSATISFIABLE,38.41046734293923,38.41046734293923,False,20,solvers/march/march_nh data/test/3sat/400/3sat_77.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_86.cnf,SATISFIABLE,3.1096364492550492,3.1096364492550492,False,10,solvers/march/march_nh data/test/3sat/400/3sat_86.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_88.cnf,SATISFIABLE,0.5497549613937736,0.5497549613937736,False,10,solvers/march/march_nh data/test/3sat/400/3sat_88.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_85.cnf,SATISFIABLE,12.683943973854184,12.683943973854184,False,10,solvers/march/march_nh data/test/3sat/400/3sat_85.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_80.cnf,UNSATISFIABLE,42.40741385985166,42.40741385985166,False,20,solvers/march/march_nh data/test/3sat/400/3sat_80.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_8.cnf,UNSATISFIABLE,46.534180735237896,46.534180735237896,False,20,solvers/march/march_nh data/test/3sat/400/3sat_8.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_82.cnf,SATISFIABLE,34.27513113198802,34.27513113198802,False,10,solvers/march/march_nh data/test/3sat/400/3sat_82.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_91.cnf,SATISFIABLE,3.6713991360738873,3.6713991360738873,False,10,solvers/march/march_nh data/test/3sat/400/3sat_91.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_93.cnf,SATISFIABLE,0.11193158617243171,0.11193158617243171,False,10,solvers/march/march_nh data/test/3sat/400/3sat_93.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_94.cnf,SATISFIABLE,0.43195377476513386,0.43195377476513386,False,10,solvers/march/march_nh data/test/3sat/400/3sat_94.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_96.cnf,SATISFIABLE,0.405734586995095,0.405734586995095,False,10,solvers/march/march_nh data/test/3sat/400/3sat_96.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_97.cnf,SATISFIABLE,0.28786790231242776,0.28786790231242776,False,10,solvers/march/march_nh data/test/3sat/400/3sat_97.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_87.cnf,UNSATISFIABLE,28.579476695973426,28.579476695973426,False,20,solvers/march/march_nh data/test/3sat/400/3sat_87.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_83.cnf,UNSATISFIABLE,32.4908831291832,32.4908831291832,False,20,solvers/march/march_nh data/test/3sat/400/3sat_83.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_9.cnf,UNSATISFIABLE,31.921290120109916,31.921290120109916,False,20,solvers/march/march_nh data/test/3sat/400/3sat_9.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_89.cnf,SATISFIABLE,40.32048365380615,40.32048365380615,False,10,solvers/march/march_nh data/test/3sat/400/3sat_89.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_90.cnf,SATISFIABLE,34.87471728026867,34.87471728026867,False,10,solvers/march/march_nh data/test/3sat/400/3sat_90.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_92.cnf,SATISFIABLE,29.892631703056395,29.892631703056395,False,10,solvers/march/march_nh data/test/3sat/400/3sat_92.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_99.cnf,UNSATISFIABLE,24.409841453190893,24.409841453190893,False,20,solvers/march/march_nh data/test/3sat/400/3sat_99.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_95.cnf,UNSATISFIABLE,33.18291913392022,33.18291913392022,False,20,solvers/march/march_nh data/test/3sat/400/3sat_95.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,0,data/test/3sat/400/3sat_98.cnf,UNSATISFIABLE,43.79062288906425,43.79062288906425,False,20,solvers/march/march_nh data/test/3sat/400/3sat_98.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_100.cnf,SATISFIABLE,0.3022478581406176,0.3022478581406176,False,10,solvers/march/march_nh data/test/3sat/400/3sat_100.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_10.cnf,SATISFIABLE,3.332193087320775,3.332193087320775,False,10,solvers/march/march_nh data/test/3sat/400/3sat_10.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_105.cnf,SATISFIABLE,12.399341763928533,12.399341763928533,False,10,solvers/march/march_nh data/test/3sat/400/3sat_105.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_1.cnf,SATISFIABLE,20.90752509003505,20.90752509003505,False,10,solvers/march/march_nh data/test/3sat/400/3sat_1.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_103.cnf,SATISFIABLE,31.054337721783668,31.054337721783668,False,10,solvers/march/march_nh data/test/3sat/400/3sat_103.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_101.cnf,UNSATISFIABLE,33.43884928477928,33.43884928477928,False,20,solvers/march/march_nh data/test/3sat/400/3sat_101.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_106.cnf,UNSATISFIABLE,33.37924359412864,33.37924359412864,False,20,solvers/march/march_nh data/test/3sat/400/3sat_106.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_0.cnf,UNSATISFIABLE,38.18046200182289,38.18046200182289,False,20,solvers/march/march_nh data/test/3sat/400/3sat_0.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_104.cnf,UNSATISFIABLE,42.18929814174771,42.18929814174771,False,20,solvers/march/march_nh data/test/3sat/400/3sat_104.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_11.cnf,SATISFIABLE,11.819471599068493,11.819471599068493,False,10,solvers/march/march_nh data/test/3sat/400/3sat_11.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_107.cnf,UNSATISFIABLE,34.99597677215934,34.99597677215934,False,20,solvers/march/march_nh data/test/3sat/400/3sat_107.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_111.cnf,SATISFIABLE,10.703535280190408,10.703535280190408,False,10,solvers/march/march_nh data/test/3sat/400/3sat_111.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_108.cnf,UNSATISFIABLE,41.94526084885001,41.94526084885001,False,20,solvers/march/march_nh data/test/3sat/400/3sat_108.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_109.cnf,UNSATISFIABLE,33.33703157212585,33.33703157212585,False,20,solvers/march/march_nh data/test/3sat/400/3sat_109.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_102.cnf,UNKNOWN,60.0,65.00371397612616,True,timeout,solvers/march/march_nh data/test/3sat/400/3sat_102.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_115.cnf,UNSATISFIABLE,17.72487403266132,17.72487403266132,False,20,solvers/march/march_nh data/test/3sat/400/3sat_115.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_114.cnf,SATISFIABLE,27.37956313835457,27.37956313835457,False,10,solvers/march/march_nh data/test/3sat/400/3sat_114.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_112.cnf,UNSATISFIABLE,33.2372677992098,33.2372677992098,False,20,solvers/march/march_nh data/test/3sat/400/3sat_112.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_120.cnf,SATISFIABLE,0.2683947538025677,0.2683947538025677,False,10,solvers/march/march_nh data/test/3sat/400/3sat_120.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_121.cnf,SATISFIABLE,1.9786876211874187,1.9786876211874187,False,10,solvers/march/march_nh data/test/3sat/400/3sat_121.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_113.cnf,UNSATISFIABLE,37.63736230088398,37.63736230088398,False,20,solvers/march/march_nh data/test/3sat/400/3sat_113.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_110.cnf,UNSATISFIABLE,47.84283745009452,47.84283745009452,False,20,solvers/march/march_nh data/test/3sat/400/3sat_110.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_124.cnf,SATISFIABLE,0.36998400604352355,0.36998400604352355,False,10,solvers/march/march_nh data/test/3sat/400/3sat_124.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_125.cnf,SATISFIABLE,1.5619673263281584,1.5619673263281584,False,10,solvers/march/march_nh data/test/3sat/400/3sat_125.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_119.cnf,UNSATISFIABLE,21.45264869183302,21.45264869183302,False,20,solvers/march/march_nh data/test/3sat/400/3sat_119.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_127.cnf,SATISFIABLE,1.8943911511451006,1.8943911511451006,False,10,solvers/march/march_nh data/test/3sat/400/3sat_127.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_128.cnf,SATISFIABLE,0.14246168825775385,0.14246168825775385,False,10,solvers/march/march_nh data/test/3sat/400/3sat_128.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_122.cnf,SATISFIABLE,12.729097116738558,12.729097116738558,False,10,solvers/march/march_nh data/test/3sat/400/3sat_122.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_129.cnf,SATISFIABLE,2.460289739072323,2.460289739072323,False,10,solvers/march/march_nh data/test/3sat/400/3sat_129.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_117.cnf,UNSATISFIABLE,30.774685598909855,30.774685598909855,False,20,solvers/march/march_nh data/test/3sat/400/3sat_117.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_130.cnf,SATISFIABLE,2.843747748993337,2.843747748993337,False,10,solvers/march/march_nh data/test/3sat/400/3sat_130.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_131.cnf,SATISFIABLE,1.5497639989480376,1.5497639989480376,False,10,solvers/march/march_nh data/test/3sat/400/3sat_131.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_12.cnf,UNSATISFIABLE,22.356341725215316,22.356341725215316,False,20,solvers/march/march_nh data/test/3sat/400/3sat_12.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_13.cnf,SATISFIABLE,7.525841458234936,7.525841458234936,False,10,solvers/march/march_nh data/test/3sat/400/3sat_13.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_123.cnf,SATISFIABLE,18.18598450673744,18.18598450673744,False,10,solvers/march/march_nh data/test/3sat/400/3sat_123.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_116.cnf,UNSATISFIABLE,43.83587666461244,43.83587666461244,False,20,solvers/march/march_nh data/test/3sat/400/3sat_116.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_135.cnf,UNSATISFIABLE,20.85724775493145,20.85724775493145,False,20,solvers/march/march_nh data/test/3sat/400/3sat_135.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
march,1,data/test/3sat/400/3sat_118.cnf,UNSATISFIABLE,56.39074998861179,56.39074998861179,False,20,solvers/march/march_nh data/test/3sat/400/3sat_118.cnf,"['c the DIMACS p-line indicates a CNF of 400 variables and 1704 clauses.', 'c eqProduct():: equivalence reasoning turned off.', 'c using 3-SAT heuristics (occurence based diff)']",[]
